Модель,Год,Город,Поколение,Кузов,"Объем двигателя, л",Пробег,Коробка передач,Привод,Руль,Цвет,Растаможен в Казахстане,Опции,Состояние,Цена
ВАЗ (Lada) Granta 2190,2012,Тараз,2011 - 2018 1 поколение,Седан,1.6 (бензин),240 000 км,Механика,Передний привод,Слева,белый,Да,,б/у,2000000
ВАЗ (Lada) Granta 2190,2018,Алматы,2018 - н.в. 1 поколение рестайлинг,Седан,1.6 (бензин),118 059 км,Автомат,Передний привод,Слева,белый,Да,,б/у,3790000
ВАЗ (Lada) Granta 2190,2013,Атырау,2011 - 2018 1 поколение,Седан,1.6 (бензин),188 260 км,Механика,Передний привод,Слева,,Нет,,б/у,1520000
ВАЗ (Lada) Granta 2190,2012,Туркестан,2011 - 2018 1 поколение,Седан,1.6 (бензин),158 000 км,Механика,Передний привод,Слева,черный,Да,"аудиосистема, bluetooth, MP3, USB, ГУР, сигнализация, центрозамок, налог уплачен, техосмотр пройден, вложений не требует",б/у,2200000
ВАЗ (Lada) Granta 2190,2019,Шымкент,2018 - н.в. 1 поколение рестайлинг,Седан,1.6 (бензин),79 403 км,Механика,Передний привод,Слева,,Да,,б/у,4700000
ВАЗ (Lada) Granta 2190,2019,Шымкент,2018 - н.в. 1 поколение рестайлинг,Седан,1.6 (бензин),,Механика,Передний привод,Слева,белый,Да,,б/у,3800000
ВАЗ (Lada) Granta 2190,2013,Уральск,2011 - 2018 1 поколение,Седан,1.6 (бензин),333 333 км,Механика,Передний привод,Слева,белый,Да,,б/у,1800000
ВАЗ (Lada) Granta 2190,2012,Актау,2011 - 2018 1 поколение,Седан,1.6 (бензин),394 000 км,Механика,Передний привод,Слева,,Да,"литые диски, тонировка, фаркоп, обогрев зеркал, велюр, алькантара, комбинированный, встроенный телефон, bluetooth, CD, MP3, ГУР, ABS, кондиционер, налог уплачен, техосмотр пройден, вложений не требует",б/у,1750000
ВАЗ (Lada) Granta 2190,2014,Актобе,2011 - 2018 1 поколение,Седан,1.6 (бензин),,Механика,Передний привод,Слева,белый,Да,,б/у,2800000
ВАЗ (Lada) Granta 2190,2015,Астана,2011 - 2018 1 поколение,Седан,1.6 (бензин),199 000 км,Механика,Передний привод,Слева,белый,Да,велюр,б/у,2600000
ВАЗ (Lada) Granta 2190,2012,Петропавловск,2011 - 2018 1 поколение,Седан,1.6 (бензин),268 700 км,Механика,Передний привод,Слева,,Да,,б/у,1170000
ВАЗ (Lada) Granta 2190,2012,Тараз,2011 - 2018 1 поколение,Седан,1.6 (бензин),223 000 км,Механика,Передний привод,Слева,серебристый металлик,Да,"литые диски, тонировка, фаркоп, велюр",б/у,1750000
ВАЗ (Lada) Granta 2190,2013,Павлодар,2011 - 2018 1 поколение,Седан,1.6 (бензин),173 000 км,Механика,Передний привод,Слева,,Да,,б/у,1900000
ВАЗ (Lada) Granta 2190,2013,Атырау,2011 - 2018 1 поколение,Седан,1.6 (бензин),175 945 км,Автомат,Передний привод,Слева,белый металлик,Да,"bluetooth, MP3, ГУР, ABS, сигнализация, автозапуск, бесключевой доступ, полный электропакет, центрозамок, кондиционер, подогрев сидений, камера заднего вида, налог уплачен, техосмотр пройден, вложений не требует",б/у,3000000
ВАЗ (Lada) Granta 2190,2018,Тараз,2011 - 2018 1 поколение,Седан,1.6 (бензин),203 000 км,Механика,Передний привод,Слева,,Да,"литые диски, тонировка, кондиционер",б/у,3000000
ВАЗ (Lada) Granta 2190,2012,Алматы,2011 - 2018 1 поколение,Седан,1.6 (бензин),,Механика,Передний привод,Слева,,Да,,б/у,1200000
ВАЗ (Lada) Granta 2190,2019,Уральск,2018 - н.в. 1 поколение рестайлинг,Седан,1.6 (бензин),149 617 км,Автомат,Передний привод,Слева,,Да,"литые диски, тонировка, обвес, корректор фар, аудиосистема, встроенный телефон, bluetooth, CD, MP3, USB, кондиционер, сигнализация, автозапуск, бесключевой доступ, полный электропакет, центрозамок, бортовой компьютер, подогрев сидений, свежепригнан, свежедоставлен, налог уплачен, техосмотр пройден, вложений не требует",б/у,4345538
ВАЗ (Lada) Granta 2190,2016,Кокшетау,2011 - 2018 1 поколение,Седан,1.6 (бензин),205 855 км,Механика,Передний привод,Слева,белый металлик,Да,,б/у,2904987
ВАЗ (Lada) Granta 2190,2014,Караганда,2011 - 2018 1 поколение,Седан,1.6 (бензин),186 500 км,Механика,Передний привод,Слева,белый,Да,"литые диски, дневные ходовые огни, корректор фар, аудиосистема, MP3, USB, ГУР, SRS, центрозамок, бортовой компьютер, техосмотр пройден",б/у,2450000
